name,ipadress,image,evaluate,grade,comments,bcategory_id,adress,price,longitude,latitude,badress_id
林江湾.碟鱼头,http://www.meituan.com/meishi/40793176/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,323,4,东昌府区振兴路与卫育路交叉口东100米路北,40,116.263988,36.605954,1
汉丽轩（诚信广场店）,http://www.meituan.com/meishi/156818462/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3,320,1,冠县诚信广场4楼,50,115.956584,36.465242,7
渔珺传奇云南原生态蒸汽石锅,http://www.meituan.com/meishi/40566671/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,318,9,枣乡街枣乡街北段路东,22,115.731689,36.424047,2
留香居特色美食园（柳园南路店）,http://www.meituan.com/meishi/6359033/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,317,7,东昌府区柳园南路南首如家快捷酒店南邻,36,115.679814,36.232213,1
金和糕点,http://www.meituan.com/meishi/42400582/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,314,2,高唐县金城西路133号（山东有线楼下）,20,116.227706,36.872661,8
阳谷肉盒,http://www.meituan.com/meishi/97585033/,http://p0.meituan.net/msmerchant/c2d64a3c9132a0b3b9bfc07f125d1106733165.jpg@380w_214h_1e_1c,很好,4.8,313,3,阳谷侨馨花园对过（县医院南路口往西）,4,116.844854,36.314446,4
新连心蛋糕房,http://www.meituan.com/meishi/42226060/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,311,2,高唐县鼓楼东路中国银行往南200米,12,115.682398,36.240698,8
馋面,http://www.meituan.com/meishi/85864715/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,310,3,东昌府区东昌东路金鼎五楼,10,116.25309,36.338372,1
九里婆婆重庆小面（汽车总站店）,http://www.meituan.com/meishi/92278169/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,309,3,东昌府区汽车总站进站口往东20米路北,17,116.283198,36.331642,1
渝新干锅辣鸭头（景阳路店）,http://www.meituan.com/meishi/4839803/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,309,9,阳谷景阳路三中路口（景阳路与谷山路交叉口）向西200米路北（近豪门.胜利羊坊）,30,115.995311,36.478334,4
东方豪客,http://www.meituan.com/meishi/61046285/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,308,11,运河半岛经一路南首（大家捞东邻）,61,115.720318,36.84288,3
爱拉屋西饼房（开发区店）,http://www.meituan.com/meishi/3306221/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,308,2,开发区华山路凤凰新城商铺水仙园26号（振华量贩北行50米）,20,115.990836,36.457064,9
三缘聚第一家旋转小火锅,http://www.meituan.com/meishi/91331487/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,308,4,临清站前路与温泉路交叉口北88米路东,20,115.675128,36.244928,3
阿堡仔炸鸡汉堡（柳园南路外国语学校1）,http://www.meituan.com/meishi/5704659/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,307,11,东昌府区柳园南路63-14号（晨光文具南10米）,10,116.247648,36.870199,1
正宗的蜀王砂锅，老店劝君上当一回（英才小区南门）,http://www.meituan.com/meishi/67720595/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,306,3,开发区久和社区华盛超市对面（食尚餐厅旁边）,10,115.981527,36.473625,9
姚记麻辣香锅（尚街店）,http://www.meituan.com/meishi/89786704/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,304,3,东昌府区新东方尚街4楼,21,115.976702,36.471101,1
好东兴旗舰店,http://www.meituan.com/meishi/95584980/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,304,2,银座商城青年路银座超市东30米路南,23,115.723252,36.840559,3
沪上阿姨现煮茶饮（新东方店）,http://www.meituan.com/meishi/157055825/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,304,2,东昌府区新东方广场丽人城南入口处68号,10,115.995866,36.465589,1
大山坳（振兴路店）,http://www.meituan.com/meishi/2420054/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,304,8,东昌府区振兴路23号,42,116.25743,36.839764,1
顶喜烘焙坊,http://www.meituan.com/meishi/79316987/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,302,2,莘县振兴街老三联路口西10米路北,8,115.998915,36.444619,5
焱鱼新派古道烤鱼,http://www.meituan.com/meishi/105143174/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,302,7,高唐县时风西路龙海嘉苑门东200米,20,115.447627,36.471194,8
汉斯啤酒大院,http://www.meituan.com/meishi/41022181/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.7,301,7,东昌府区利民路与花园路交叉路口向东600米路南,43,116.013504,36.45654,1
七香缘过桥米线,http://www.meituan.com/meishi/41669280/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,298,3,冠县冠宜春路与教育路交叉口向南30米路东,9,116.258075,36.587665,7
爱尚水果捞,http://www.meituan.com/meishi/159154934/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,295,2,阳谷中天商贸城运河西路和谷山路交口（中天商贸城内路北）,17,115.796865,36.123845,4
白家鱻鱼馆,http://www.meituan.com/meishi/4414420/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,293,4,亿沣购物广场茌平文化南路一诺B区南门东18米路北,23,115.983942,36.474138,2
正宗蜀王砂锅,http://www.meituan.com/meishi/91335768/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,292,3,开发区久和社区红绿灯西20米路北,10,115.959998,36.503616,9
多禾馅饼（青年街店）,http://www.meituan.com/meishi/5703766/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,291,3,东阿县青年街与文化街交叉口,12,116.262245,36.339583,6
萨客思极客披萨,http://www.meituan.com/meishi/103991160/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,290,11,莘县振兴街世纪华联南20米路西,15,115.790748,36.112198,5
口福蛋糕城,http://www.meituan.com/meishi/95721760/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,289,2,高唐县风帆路北首路东,15,116.241708,36.876979,8
木槿紫菜包饭,http://www.meituan.com/meishi/65880623/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,288,10,东昌府区阿尔卡迪亚五期东门南50米路西,12,115.978454,36.463107,1
麦颂健康烘焙,http://www.meituan.com/meishi/65482077/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,287,2,东昌府区嘉明工业区嘉园路新城邦二期北门东30米路南,10,115.666052,36.241226,1
董家地锅,http://www.meituan.com/meishi/5255359/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,287,9,开发区东昌学院东门往东300米久和社区北门英才小区南门华盛超市东临,43,115.68319,36.242623,9
渔济源（莘县店）,http://www.meituan.com/meishi/92051897/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,285,4,莘县政府街中影星美影城电梯北侧东20米,10,115.448311,36.475591,5
段家海鲜,http://www.meituan.com/meishi/4057600/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,285,6,临清曙光路京华中学南88米,55,115.958867,36.466812,3
果慕时尚牛排西餐厅,http://www.meituan.com/meishi/94903983/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,284,11,临清中央帝景39号营业楼,47,115.730309,36.839344,3
旋转吃吧时尚小火锅（育才街店）,http://www.meituan.com/meishi/85480635/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,282,3,狮子楼育才路红楼往西50米路北（王宁烤鸭旁边）,13,115.793996,36.121237,4
星球坊美式手工爆米花,http://www.meituan.com/meishi/94988531/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,282,3,东昌府区五星百货路口北50米路西（兴华西路与柳园北路交口北50米路西）,11,115.995201,36.49124,1
潜水艇热狗,http://www.meituan.com/meishi/150580359/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,281,11,开发区振华一楼东北角（原茉莉餐厅）,15,115.996579,36.444619,9
疯狂烤翅,http://www.meituan.com/meishi/40889030/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,280,7,高唐县世博学苑农商银行西（人和路与北湖路交叉路口西南角）,19,116.0351,36.457304,8
冯氏冷饮,http://www.meituan.com/meishi/1489640/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,278,2,东昌府区振兴西路与卫育路交叉口西200米路南,6,115.805973,36.117355,1
瑞昌西饼屋（综合楼店）,http://www.meituan.com/meishi/1269996/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.7,278,2,东昌府区花园北路38号,24,116.004846,36.468465,1
阿水大杯茶（一中店）,http://www.meituan.com/meishi/152067408/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,277,2,冠县清泉冠宜春西路17号,10,115.44582,36.487164,7
爱鸭黑鸭王,http://www.meituan.com/meishi/40801304/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,276,3,阳谷中天商贸城侨润街道宝福邻购物中心西门入口处（宝福邻店内）,15,116.262,36.338804,4
一米阳光蛋糕店,http://www.meituan.com/meishi/94863452/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,276,2,高唐县316省道赵寨子镇医院对过,20,115.552673,36.139122,8
韩品小厨（聊大店）,http://www.meituan.com/meishi/112350683/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.4,276,10,开发区聊大东校东门内美食街大学生之家3楼（一楼是联通营业厅）,26,115.94901,36.453053,9
串吧厕所串串,http://www.meituan.com/meishi/114857923/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,275,3,运河半岛经一路运河半岛好声音往东20米路北厕所串串,14,116.248432,36.865495,3
罗蜜欧 复式蛋糕店,http://www.meituan.com/meishi/6648702/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,275,2,东昌府区昌润路与建设路交叉口东北角,10,116.25309,36.338372,1
正宗北京烤鸭（龙山南区店）,http://www.meituan.com/meishi/42060837/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,273,7,东昌府区龙山南区福利院对过,30,116.263487,36.599564,1
食语·贝斯特蛋糕（大学城店）,http://www.meituan.com/meishi/98215937/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,269,2,开发区聊城二中东200米路北（消防大队正对过）,12,116.180174,36.58852,9
明斯客,http://www.meituan.com/meishi/42043803/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,268,3,东昌府区嘉明工业园水岸新城华联超市一楼,10,116.262515,36.604599,1
斗牛家的烤肉店,http://www.meituan.com/meishi/112803611/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,268,10,东昌府区振兴西路与汇金街路口往东700米路南米路南,38,115.740742,36.866054,1
宫廷护心肉火锅城,http://www.meituan.com/meishi/2460324/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,267,4,东昌府区后菜市街贵和大酒店东临,30,116.000307,36.463137,1
爱品客西点,http://www.meituan.com/meishi/41769945/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,265,2,冠县冠宜春路与教育路交口南行100米路东（冠县人民医院）,30,115.443822,36.486442,7
吾福烤鸡,http://www.meituan.com/meishi/6570034/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,263,7,鲁润商厦红星路与永清路交叉口,19,116.231559,36.858876,3
武汉黑鸭,http://www.meituan.com/meishi/95150608/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,262,3,高唐县春长北路天齐庙东门拐角处（国人西服旁）,15,115.679814,36.232213,8
赵二妮串串坊,http://www.meituan.com/meishi/103625747/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,262,3,东昌府区兴华路69号,23,116.180174,36.58852,1
小斌烤鱼火锅鱼,http://www.meituan.com/meishi/64522744/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,262,7,东昌府区香江一期电子区对过,20,115.977635,36.47388,1
一品渝香干锅鸭头,http://www.meituan.com/meishi/2543613/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,258,9,临清临清东环路东方家具城南邻,35,115.455783,36.485965,3
杨铭宇黄焖鸡米饭,http://www.meituan.com/meishi/65153089/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,257,3,运河半岛经一路北段飞达大厦南行188米路西,16,115.673645,36.243039,3
韩品小厨（东阿店）,http://www.meituan.com/meishi/84639624/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,257,10,东阿县青年街中国银行南150米路西（电信营业厅旁）,25,115.540837,36.536357,6
老东昌家常菜馆,http://www.meituan.com/meishi/2489984/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,257,8,东昌府区兴华路与向阳路路口东南角,25,116.262528,36.340963,1
昌润大酒店,http://www.meituan.com/meishi/95370635/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,257,8,东昌府区东昌路与昌润路口东北角,50,116.004582,36.474557,1
OBa韩式炸鸡,http://www.meituan.com/meishi/119032508/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,256,10,莘县振兴街世纪华联南200米路东,14,115.794211,36.124148,5
独一味烧麦馆,http://www.meituan.com/meishi/4822151/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,253,8,枣乡街振兴路与枣乡街交叉口向北200米路东,34,116.247648,36.870199,2
山羊一品鲜火锅,http://www.meituan.com/meishi/116128500/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,253,4,东昌府区建设路与花园路交叉口东南角,30,116.006058,36.478386,1
拿破仑蛋糕主题外送,http://www.meituan.com/meishi/72354345/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,251,2,东昌府区金鼎购物中心,33,116.844854,36.314446,1
十八梯小面,http://www.meituan.com/meishi/40749177/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,251,5,东昌府区闸口桥往西50米路南,10,116.000503,36.459874,1
清泉大酒店自助餐厅,http://www.meituan.com/meishi/41146430/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,250,1,冠县红旗北路164号（县委政府对过）,65,115.729834,36.839386,7
Meet More 迷猫咖啡馆,http://www.meituan.com/meishi/99698949/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,249,11,东昌府区运河南岸铁塔往东500米路南，木屋烧烤东临（运河南岸）,29,116.252549,36.350304,1
远香斋魏氏熏鸡,http://www.meituan.com/meishi/5851040/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,248,3,东昌府区北关街1号楼13号(凤凰台南100米路东第二家),56,116.262515,36.604599,1
正宗韩国大冷面（阿里郎）,http://www.meituan.com/meishi/91856406/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,247,3,阳谷中天商贸城侨润街道谷山路宝福邻超市斜对面,15,115.966918,36.47466,4
瑞昌西饼屋（闸口店）,http://www.meituan.com/meishi/95243/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,245,2,东昌府区柳园南路闸口路口向南100米路东（近昆仑超市五店）,15,115.981527,36.473625,1
好运来西饼屋,http://www.meituan.com/meishi/4173722/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,244,2,莘县政府街与通运路交叉口西70米路北（行政服务大厅西100米路北）,15,115.682496,36.238757,5
花脸猫重庆小面（亿丰店）,http://www.meituan.com/meishi/72819867/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,244,5,茌平文化南路471号,15,115.948505,36.442336,2
张记牛杂面,http://www.meituan.com/meishi/83415118/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,242,3,开发区御润财富城东门向西50米,10,115.719743,36.845632,9
串捞旋转小火锅,http://www.meituan.com/meishi/117244644/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,240,4,运河半岛经一路中段，运河半岛21号楼5-6号（飞达大厦往南280米路西）,14,115.450616,36.489489,3
阿水大杯茶,http://www.meituan.com/meishi/90352625/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,237,2,阳谷谷山北路新世界广场步行街一楼,5,115.797116,36.115001,4
北京果木烤鸭（莘县店）,http://www.meituan.com/meishi/78187193/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,236,7,莘县振兴街希望小学斜对过,30,116.258537,36.354343,5
麦香西饼屋（昌润路店）,http://www.meituan.com/meishi/2576292/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,235,2,东昌府区昌润路与聊堂路十字路口往南70米路西（湖西农贸市场东门南邻）,18,115.957557,36.457493,1
光头烧烤羊肉馆,http://www.meituan.com/meishi/4023866/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,235,9,东昌府区花园路与振兴路交叉口东200米路北,33,116.008454,36.474053,1
胥小姐的pizza店,http://www.meituan.com/meishi/61661008/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,233,11,开发区东昌丽都一期商铺58号（东昌丽都幼儿园西侧向南100米）,33,115.540837,36.536357,9
雪贝尔蛋糕世界,http://www.meituan.com/meishi/2479231/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,232,2,东昌府区古楼办事处振兴西路三里铺小区南门东邻（月亮湾，妇幼保健院，香江）,45,115.962885,36.474497,1
正宗北京烤鸭,http://www.meituan.com/meishi/6144460/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,232,7,茌平振兴西路北关小学东100米路北,28,115.99004,36.449625,2
亨吉客韩式炸鸡,http://www.meituan.com/meishi/69388757/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,231,3,东昌府区振兴西路三里铺小区南门对面,10,115.685356,36.250608,1
正宗重庆酸辣粉（亿沣店）,http://www.meituan.com/meishi/118298121/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,228,3,亿沣购物广场中心街亿沣购物广场北邻,11,116.262036,36.583791,2
时风宾馆餐厅,http://www.meituan.com/meishi/85718083/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,227,12,高唐县金城东路336号,53,115.799527,36.135108,8
鲁谣小叙,http://www.meituan.com/meishi/158771605/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,226,8,东昌府区育新南路与利民路东10米路北,40,116.000503,36.459874,1
晓荷塘火锅城,http://www.meituan.com/meishi/159096448/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,226,4,东阿县北关汇景国际南门东邻（北关加油站斜对过）,25,116.007881,36.478615,6
Mini汉堡（聊城一中店）,http://www.meituan.com/meishi/99839526/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,224,11,东昌府区龙山西街聊城一中东门北118米路西,60,116.007275,36.487959,1
沸腾鱼啤酒鸭,http://www.meituan.com/meishi/41158319/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,223,4,东昌府区育新街东头往西200米路南,20,116.844854,36.314446,1
莫沫南路松枝记,http://www.meituan.com/meishi/101104448/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,221,2,高唐县金城东路天齐庙德克士对过,7,115.675446,36.256067,8
小二麻辣烫（商贸城店）,http://www.meituan.com/meishi/5013870/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,220,3,东阿县商业街商贸城一排东首（宜用电脑对面）,15,116.000852,36.449799,6
香锅哩辣,http://www.meituan.com/meishi/102781464/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,220,4,阳谷景阳路与谷山路交叉口东南角（老三中对过）,15,115.790356,36.124251,4
三番铺饺子（莘县三店）,http://www.meituan.com/meishi/41155401/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,219,12,莘县通运路北段潘记鸽味馆东邻（红运村火锅北50米）,12,115.729834,36.839386,5
杨小妞时尚烘焙,http://www.meituan.com/meishi/90376953/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,218,2,东阿县广场东路恒信家园西门向北（阿胶街与广场路交叉口东南角）,12,115.98926,36.461439,6
老丁自助鲜鱼锅,http://www.meituan.com/meishi/6130343/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,216,4,鲁润商厦红星路靠近鲁润商厦（红星路文化市场）,18,115.995709,36.462525,3
小背篓,http://www.meituan.com/meishi/159436480/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,216,9,东昌府区健康路南首古运河桥西20米,35,116.251935,36.585865,1
瑞昌西饼屋（凤凰台店）,http://www.meituan.com/meishi/1547240/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,215,2,东昌府区东昌路与汇金街路口东北角,20,115.995699,36.462505,1
苑氏名吃热羊肚,http://www.meituan.com/meishi/72439182/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,214,3,阳谷运河东路盛世名门售楼处对过,9,116.245284,36.866211,4
金麦丝烘培·绿豆酥,http://www.meituan.com/meishi/6471295/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,211,2,茌平隅西路西关小学西30米路北,20,115.707671,36.856977,2
壹石壹锅小火锅,http://www.meituan.com/meishi/117433160/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,211,4,京都购物广场新政东路京都东边路南,17,115.995201,36.49124,1
香锅里辣自助旋转小火锅,http://www.meituan.com/meishi/103241262/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,208,4,狮子楼大寺街美特斯邦威对过,15,115.736219,36.840231,4
滇香草云南原生态火锅,http://www.meituan.com/meishi/156643949/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,205,4,临清育新路龙凤城北门东88米,48,115.725481,36.838027,3
747火锅鱼啤酒鸭,http://www.meituan.com/meishi/40050515/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,205,4,高唐县怡园小区步行街东段路南,15,115.694804,36.248375,8
小土屋涮毛肚,http://www.meituan.com/meishi/108068919/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,204,4,东昌府区东昌东路花园路口东300米大润发对过工行北邻,41,115.98688,36.453806,1
烤尚引自助烤肉（美食街店）,http://www.meituan.com/meishi/95501944/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,203,1,高唐县高唐美食街南段路东（一品窗帘对过）,60,115.995908,36.466737,8
二栋干鲜水果超市,http://www.meituan.com/meishi/71411126/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,203,3,冠县步行街与和平路交叉口路南,10,115.907706,36.45583,7
仙芋世家,http://www.meituan.com/meishi/156870174/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,203,2,莘县文庙路口向西50米路南（齐祺鱼锅）,10,115.99297,36.478894,5
麦思语西饼屋,http://www.meituan.com/meishi/42545563/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,203,2,开发区黄山路与海河路交叉口向东20米,20,116.03922,36.464318,9
鲜煮艺火锅,http://www.meituan.com/meishi/108081311/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,203,4,莘县商业街与步行街交叉口东100米路南,15,115.675789,36.241298,5
虾囧虾火锅创始人,http://www.meituan.com/meishi/150567837/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,202,4,京都购物广场中心街妇幼保健院南50米路东（虾囧.虾火锅创始人）,55,116.262428,36.587927,1
凯旋涮烤,http://www.meituan.com/meishi/40198657/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,201,7,东阿县商业街王海农贸市场天瑞超市斜对过,23,115.981527,36.473625,6
馋猫鲜鱼火锅,http://www.meituan.com/meishi/97325120/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,200,4,东昌府区电大南门往东200米路南,30,116.00986,36.48829,1
状元楼筋头巴脑,http://www.meituan.com/meishi/4881765/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,199,4,茌平顺河街农行南58米体委楼下,36,116.247618,36.870659,2
正新鸡排（东昌路店）,http://www.meituan.com/meishi/150363591/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,198,3,开发区经济技术开发区东昌东路振华购物中心负一层（近振华超市）,21,115.988807,36.435436,9
蜜豆奶提酥,http://www.meituan.com/meishi/91136497/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,198,2,阳谷新园路南街菜市场北头路东王贺炖鱼南边,12,115.791938,36.112659,4
焙多芬手感烘焙工坊,http://www.meituan.com/meishi/98151406/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,197,2,东昌府区振兴西路与卫育路路口西50米亿沣超市旁,20,115.995145,36.470402,1
喜来蛋糕宫房,http://www.meituan.com/meishi/41688886/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,196,2,东阿县文化街东阿农贸市场北150米,10,115.8084,36.125236,6
大小眼韩式料理,http://www.meituan.com/meishi/112623399/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,194,10,阳谷新市场东300米路北,12,116.003623,36.449377,4
俏婆姨莜面村,http://www.meituan.com/meishi/93829853/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,193,9,东昌府区北关街凤凰台南200米路东,41,116.844854,36.314446,1
芙蓉小面,http://www.meituan.com/meishi/64557321/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,192,5,高唐县芙蓉苑大门南行18米,8,115.992268,36.457818,8
清真重庆鸡公煲（步行街店）,http://www.meituan.com/meishi/42811229/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,192,9,冠县步行街广播局西88米路北,20,116.258133,36.343835,7
团团巴氏鲜奶,http://www.meituan.com/meishi/52411830/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,190,2,东昌府区阿尔卡迪亚四期，光明小学向北20米路西,5,116.008834,36.485481,1
提拉米酥（龙湾店）,http://www.meituan.com/meishi/42967543/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,189,2,东昌府区龙湾小区东门西行50米路南,25,115.674899,36.244655,1
百盛大虾火锅,http://www.meituan.com/meishi/117723656/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,189,4,临清新华路老五中路口北50米路东（教育局南200米路东）,30,116.251191,36.596231,3
阿里郎烤肉木桶饭,http://www.meituan.com/meishi/120408352/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,187,3,莘县实验小学西路口向南20米路西,20,115.995201,36.49124,5
麦趣新语（聊大店）,http://www.meituan.com/meishi/50016/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,187,2,东昌府区文化路28-1号（聊城大学北门斜对面）,25,115.976713,36.472025,1
義安成鲁菜馆,http://www.meituan.com/meishi/2368684/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,186,8,东昌府区健康路南首运河南岸向东200米路南,46,115.730713,36.842044,1
鱼沐码头火锅主题餐厅,http://www.meituan.com/meishi/104135700/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,185,4,茌平建设路行政服务大厅斜对过,41,116.247411,36.568488,2
麦琪乐,http://www.meituan.com/meishi/98101820/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,182,2,莘县观城镇金万福购物广场内（原红太阳购物广场）,10,115.995823,36.467593,5
海世渔家,http://www.meituan.com/meishi/75781275/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,182,6,东昌府区兴华西路与昌润路交叉口往西100米路北（市烟草公司对面，原燕翅宫西邻）,32,116.000678,36.469155,1
萨公主披萨,http://www.meituan.com/meishi/158877364/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,181,11,东昌府区振兴东路荣盛水岸花语小区东门,10,115.991223,36.47122,1
七星烘焙坊,http://www.meituan.com/meishi/40468901/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,180,2,开发区湄河路与黄山路路口往西200米路北,20,115.792498,36.103715,9
思味特西饼屋,http://www.meituan.com/meishi/93400/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,180,2,茌平中心街3423号,13,115.94901,36.453053,2
